V1,ID,Title,Year,Age,IMDb,Rotten_Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type,IMDb_catalog_2021,tconst,IMDb_current,IMDb_ratecount_current,imdb_title_type,Match_Confidence_Current,rating_change
928,931,Good Morning Call,2016,all,7.5/10,53/100,1,0,0,0,1,7.5,tt5520732,7.4,4117,tvSeries,Exact (title + year),-0.0999999999999996
929,932,Reality Z,2020,18+,5.4/10,53/100,1,0,0,0,1,5.4,tt10241238,5.7,3289,tvSeries,Exact (title + year),0.3
930,933,Bella and the Bulldogs,2015,all,5.4/10,53/100,1,0,0,0,1,5.4,tt3596178,5.4,3002,tvSeries,Exact (title + year),0
931,934,Johnny Test,2005,all,5.1/10,53/100,1,0,0,0,1,5.1,tt0454349,5.5,11225,tvSeries,Exact (title + year),0.4
932,935,The Lost Pirate Kingdom,2021,18+,6.6/10,53/100,1,0,0,0,1,6.6,tt14057360,6.6,3882,tvSeries,Exact (title + year),0
933,936,The I-Land,2019,18+,4.6/10,53/100,1,0,0,0,1,4.6,tt9067020,4.7,21065,tvMiniSeries,Exact (title + year),0.100000000000001
934,937,Find Yourself,2020,"",7.8/10,53/100,1,0,0,0,1,7.8,tt11569628,7.4,610,tvSeries,Exact (title + year),-0.399999999999999
935,938,A Love So Beautiful,2017,"",8.1/10,53/100,1,0,0,0,1,8.1,tt8434720,7.9,2363,tvSeries,Exact (title + year),-0.199999999999999
936,939,Free Rein,2017,all,7.3/10,53/100,1,0,0,0,1,7.3,tt6928052,7.1,3062,tvSeries,Exact (title + year),-0.2
937,940,Ashes of Love,2018,7+,8.4/10,53/100,1,0,0,0,1,8.4,tt8976346,7.9,4018,tvSeries,Exact (title + year),-0.5
938,941,Masha and the Bear,2009,all,7.5/10,53/100,1,0,0,0,1,7.5,,,,,Unmatched,
939,942,Million Pound Menu,2018,"",6.7/10,53/100,1,0,0,0,1,6.7,tt8488494,6.7,697,tvSeries,Exact (title + year),0
940,943,All Hail King Julien,2014,7+,7.1/10,53/100,1,0,0,0,1,7.1,tt3807022,7.2,2974,tvSeries,Exact (title + year),0.100000000000001
941,944,The Day I Met El Chapo: The Kate del Castillo Story,2017,18+,6.9/10,53/100,1,0,0,0,1,6.9,tt7334894,6.8,1265,tvSeries,Exact (title + year),-0.100000000000001
942,945,Argos Comunicación,2017,18+,7.2/10,53/100,1,0,0,0,1,7.2,,,,,Unmatched,
943,946,The Rational Life,2021,"",8.2/10,53/100,1,0,0,0,1,8.2,tt14376958,7.8,1240,tvSeries,Exact (title + year),-0.399999999999999
944,947,Busted!,2018,16+,7.7/10,53/100,1,0,0,0,1,7.7,tt8328460,7.7,1478,tvSeries,Exact (title + year),0
945,948,Street Food,2019,all,8.2/10,53/100,1,0,0,0,1,8.2,,,,,Unmatched,
946,949,A Little Thing Called First Love,2019,all,8.0/10,53/100,1,0,1,0,1,8,tt11152058,7.6,821,tvSeries,Exact (title + year),-0.4
947,950,The Surgeon's Cut,2020,"",8.5/10,53/100,1,0,0,0,1,8.5,tt13487106,8.4,1367,tvSeries,Exact (title + year),-0.0999999999999996
948,951,Song Exploder,2020,18+,7.4/10,53/100,1,0,0,0,1,7.4,tt13110256,7.4,940,tvSeries,Exact (title + year),0
949,952,Unabomber: In His Own Words,2020,"",7.2/10,53/100,1,0,0,0,1,7.2,tt11833494,7.2,4765,tvMiniSeries,Exact (title + year),0
950,953,Spycraft,2021,18+,6.7/10,53/100,1,0,0,0,1,6.7,tt13789092,6.7,2714,tvSeries,"Fuzzy (title exact, year +-1)",0
951,954,Thieves of the Wood,2020,18+,6.8/10,53/100,1,0,0,0,1,6.8,,,,,Unmatched,
952,955,Headspace Guide to Meditation,2021,7+,8.5/10,53/100,1,0,0,0,1,8.5,tt13617024,8.3,2044,tvMiniSeries,Exact (title + year),-0.199999999999999
953,956,Record of Grancrest War,2018,18+,7.2/10,53/100,1,0,0,0,1,7.2,tt7897050,7.1,1495,tvSeries,Exact (title + year),-0.100000000000001
954,957,Abyss,2019,16+,7.1/10,53/100,1,0,0,0,1,7.1,tt10055734,7.1,4739,tvSeries,Exact (title + year),0
955,958,Silver Spoon,2014,16+,7.7/10,53/100,1,0,0,0,1,7.7,tt4426042,7.4,2141,tvSeries,Exact (title + year),-0.3
956,959,Omniscient,2020,18+,6.4/10,53/100,1,0,0,0,1,6.4,tt11542920,6.5,2803,tvSeries,Exact (title + year),0.0999999999999996
957,960,Creeped Out,2017,7+,6.6/10,53/100,1,0,0,0,1,6.6,tt7573024,6.6,3034,tvSeries,Exact (title + year),0
958,961,The Worst Witch,2017,7+,7.3/10,53/100,1,0,0,0,1,7.3,tt5721172,7.1,3918,tvSeries,Exact (title + year),-0.2
959,962,Diablero,2018,16+,6.7/10,53/100,1,0,0,0,1,6.7,tt7414954,6.8,3016,tvSeries,Exact (title + original-language year),0.0999999999999996
960,963,Samurai Gourmet,2017,"",8.1/10,53/100,1,0,0,0,1,8.1,tt6304676,8,2603,tvMiniSeries,Exact (title + year),-0.0999999999999996
961,964,The Daily Life of the Immortal King,2020,16+,7.4/10,53/100,1,0,0,0,1,7.4,tt11755260,7.1,4457,tvSeries,Exact (title + year),-0.300000000000001
962,965,The Guest,2018,"",8.2/10,53/100,1,0,0,0,1,8.2,tt9363208,6.6,1699,movie,Exact (title + original-language year) [non-TV type],-1.6
963,966,You Are My Spring,2021,"",7.3/10,53/100,1,0,0,0,1,7.3,tt14169816,7.3,1243,tvSeries,Exact (title + year),0
964,967,My First First Love,2019,7+,7.5/10,53/100,1,0,0,0,1,7.5,tt8995604,7.4,3855,tvSeries,Exact (title + year),-0.0999999999999996
965,968,The Mr. Peabody & Sherman Show,2015,7+,5.8/10,53/100,1,0,0,0,1,5.8,tt5021206,5.8,692,tvSeries,Exact (title + year),0
966,969,My Shy Boss,2017,"",7.3/10,53/100,1,0,0,0,1,7.3,,,,,Unmatched,
967,970,Trial 4,2020,"",7.4/10,53/100,1,0,0,0,1,7.4,tt13363298,7.5,2585,tvMiniSeries,Exact (title + year),0.0999999999999996
968,971,The Business of Drugs,2020,18+,7.2/10,53/100,1,0,0,0,1,7.2,tt12588416,7.2,2004,tvMiniSeries,Exact (title + year),0
969,972,"Fresh, Fried & Crispy",2021,7+,6.2/10,53/100,1,0,0,0,1,6.2,,,,,Unmatched,
970,973,The Legend of Bruce Lee,2008,"",7.0/10,53/100,1,0,1,0,1,7,tt1059455,6.9,1720,tvSeries,Exact (title + year),-0.0999999999999996
971,974,Jiva!,2021,18+,5.7/10,53/100,1,0,0,0,1,5.7,tt12564616,6.1,347,tvSeries,Exact (title + year),0.399999999999999
972,975,Killer Ratings,2019,18+,8.0/10,53/100,1,0,0,0,1,8,tt10243692,7.5,2139,tvMiniSeries,Exact (title + year),-0.5
973,976,Switched,2018,16+,7.1/10,53/100,1,0,0,0,1,7.1,tt8747882,7.1,2045,tvMiniSeries,Exact (title + year),0
974,977,Go! Live Your Way,2019,"",7.1/10,52/100,1,0,0,0,1,7.1,tt9654086,6.8,1261,tvSeries,Exact (title + year),-0.3
975,978,Criminal: France,2019,7+,7.2/10,52/100,1,0,0,0,1,7.2,tt10986052,7.2,5132,tvMiniSeries,Exact (title + year),0
976,979,Bloodride,2020,18+,6.4/10,52/100,1,0,0,0,1,6.4,tt9815502,6.4,4945,tvSeries,Exact (title + year),0
977,980,Glitch Techs,2020,all,7.9/10,52/100,1,0,0,0,1,7.9,tt7697062,7.7,2225,tvSeries,Exact (title + year),-0.2
978,981,Country Comfort,2021,7+,6.9/10,52/100,1,0,0,0,1,6.9,tt11717394,6.8,4701,tvSeries,Exact (title + year),-0.100000000000001
979,982,The Disappearance of Madeleine McCann,2019,16+,6.6/10,52/100,1,0,0,0,1,6.6,tt9879074,6.6,12431,tvMiniSeries,Exact (title + year),0
980,983,Nobody's Looking,2019,18+,7.8/10,52/100,1,0,0,0,1,7.8,tt11131980,7.7,2774,tvSeries,Exact (title + year),-0.0999999999999996
981,984,Inside the World's Toughest Prisons,2016,18+,7.1/10,52/100,1,0,0,0,1,7.1,tt6322264,7.2,4427,tvSeries,Exact (title + year),0.100000000000001
982,985,Love & Anarchy,2020,"",7.4/10,52/100,1,0,0,0,1,7.4,tt10888876,7.3,13525,tvSeries,Exact (title + year),-0.100000000000001
983,986,Family Reunion,2019,7+,6.5/10,52/100,1,0,0,0,1,6.5,tt9153270,6.6,4115,tvSeries,Exact (title + year),0.0999999999999996
984,987,Borderliner,2017,18+,6.8/10,52/100,1,0,0,0,1,6.8,,,,,Unmatched,
985,988,Sisters,2017,"",7.5/10,52/100,1,0,0,0,1,7.5,tt6258050,7.4,1977,tvMiniSeries,Exact (title + year),-0.0999999999999996
986,989,Kissing Game,2020,18+,6.4/10,52/100,1,0,0,0,1,6.4,tt11131962,6.1,1010,tvSeries,Exact (title + year),-0.300000000000001
987,990,Who Killed Malcolm X?,2019,"",7.6/10,52/100,1,0,0,0,1,7.6,tt10948316,7.5,2565,tvMiniSeries,Exact (title + year),-0.0999999999999996
988,991,"Good Morning, Verônica",2020,"",7.6/10,52/100,1,0,0,0,1,7.6,tt12987918,7.4,7434,tvSeries,Exact (title + year),-0.199999999999999
989,992,Bad Boy Billionaires: India,2020,"",8.0/10,52/100,1,0,0,0,1,8,tt12923630,7.8,3736,tvSeries,Exact (title + year),-0.2
990,993,Neo Yokio,2017,18+,5.9/10,52/100,1,0,0,0,1,5.9,tt7343832,6,3750,tvMiniSeries,Exact (title + year),0.0999999999999996
991,994,Grand Hotel,2016,"",8.2/10,52/100,1,0,0,0,1,8.2,tt5195390,6.3,746,movie,Exact (title + year) [non-TV type],-1.9
992,995,Crazy Delicious,2020,7+,6.7/10,52/100,1,0,0,0,1,6.7,tt11301834,6.8,1268,tvSeries,Exact (title + year),0.0999999999999996
993,996,The Frozen Dead,2017,"",6.3/10,52/100,1,0,0,0,1,6.3,,,,,Unmatched,
994,997,Zumbo's Just Desserts,2016,7+,6.9/10,52/100,1,0,0,0,1,6.9,tt7239256,6.9,2434,tvSeries,Exact (title + year),0
995,998,Another Miss Oh,2016,"",7.9/10,52/100,1,0,0,0,1,7.9,tt5679572,7.7,2971,tvSeries,Exact (title + year),-0.2
996,999,Soundtrack,2019,"",6.8/10,52/100,1,0,0,0,1,6.8,tt7913450,6.8,2311,tvSeries,Exact (title + year),0
997,1000,Bad Guys,2014,18+,7.9/10,52/100,1,0,0,0,1,7.9,tt3914520,7.7,2142,tvSeries,Exact (title + year),-0.2
998,1001,Fireman Sam,1989,all,6.2/10,52/100,1,0,1,0,1,6.2,,,,,Unmatched,
999,1002,We Are the Wave,2019,18+,6.1/10,52/100,1,0,0,0,1,6.1,tt11053220,6.2,3405,tvSeries,Exact (title + year),0.100000000000001
1000,1003,Morocco: Love in Times of War,2017,"",7.6/10,52/100,1,0,0,0,1,7.6,tt6740146,7.5,3498,tvSeries,Exact (title + year),-0.0999999999999996
1001,1004,Okupas,2000,18+,9.1/10,52/100,1,0,0,0,1,9.1,tt0289649,8.9,4079,tvMiniSeries,Exact (title + year),-0.199999999999999
1002,1005,Sword Art Online Alternative: Gun Gale Online,2018,16+,6.9/10,52/100,1,1,0,0,1,6.9,tt7978710,6.8,3375,tvSeries,Exact (title + year),-0.100000000000001
1003,1006,The Haunted Hathaways,2013,all,5.3/10,52/100,1,0,0,0,1,5.3,tt2535732,5.4,3385,tvSeries,Exact (title + year),0.100000000000001
1004,1007,TIGER & BUNNY,2011,16+,7.4/10,52/100,1,1,0,0,1,7.4,tt2061527,7.3,1849,tvSeries,Exact (title + year),-0.100000000000001
1005,1008,The Queen and the Conqueror,2020,16+,6.7/10,52/100,1,0,0,0,1,6.7,tt10348700,6.6,252,tvSeries,Exact (title + year),-0.100000000000001
1006,1009,Mossad 101,2015,"",6.9/10,52/100,1,0,0,0,1,6.9,,,,,Unmatched,
1007,1010,Hoops,2020,18+,6.0/10,52/100,1,0,0,0,1,6,tt9077562,6,8161,tvSeries,Exact (title + year),0
1008,1011,Crime Diaries: The Candidate,2019,18+,7.6/10,52/100,1,0,0,0,1,7.6,tt9327348,7.5,1007,tvSeries,Exact (title + year),-0.0999999999999996
1009,1012,Zac & Mia,2017,16+,7.9/10,52/100,1,1,0,0,1,7.9,,,,,Unmatched,
1010,1013,Men on a Mission,2015,16+,8.3/10,52/100,1,0,0,0,1,8.3,,,,,Unmatched,
1011,1014,Girls Hostel,2018,7+,8.1/10,52/100,1,0,0,0,1,8.1,tt9401936,7.7,4365,tvSeries,Exact (title + year),-0.399999999999999
1012,1015,Power Rangers Dino Fury,2021,7+,6.8/10,52/100,1,0,0,0,1,6.8,tt12360292,6.5,1383,tvSeries,Exact (title + year),-0.3
1013,1016,Broken,2019,16+,6.9/10,52/100,1,0,0,0,1,6.9,tt11168226,6.9,1400,tvSeries,Exact (title + year),0
1014,1017,Barney & Friends,1992,all,3.9/10,52/100,1,0,1,0,1,3.9,tt0144701,4.1,8885,tvSeries,Exact (title + year),0.2
1015,1018,Yunus Emre: Aşkın Yolculuğu,2015,"",8.0/10,52/100,1,0,0,0,1,8,,,,,Unmatched,
1016,1019,We the People,2021,7+,4.5/10,52/100,1,0,0,0,1,4.5,tt14770480,4.2,954,tvSeries,Exact (title + year),-0.3
1017,1020,SanPa: Sins of the Savior,2020,"",7.8/10,52/100,1,0,0,0,1,7.8,tt13731400,7.7,1858,tvMiniSeries,Exact (title + year),-0.0999999999999996
1018,1021,The Big Show Show,2020,all,6.4/10,52/100,1,0,0,0,1,6.4,tt10726356,6.3,3132,tvSeries,Exact (title + year),-0.100000000000001
1019,1022,Ares,2020,18+,5.6/10,52/100,1,0,0,0,1,5.6,tt8404520,5.7,5217,tvSeries,Exact (title + year),0.100000000000001
1020,1023,The Duchess,2020,18+,6.8/10,52/100,1,0,1,0,1,6.8,tt9310390,6.7,6376,tvSeries,Exact (title + year),-0.0999999999999996
1021,1024,Green Frontier,2019,18+,7.3/10,52/100,1,0,0,0,1,7.3,,,,,Unmatched,
1022,1025,Love Alarm,2019,"",6.8/10,52/100,1,0,0,0,1,6.8,tt9145880,6.5,9932,tvSeries,Exact (title + year),-0.3
1023,1026,Loaded,2017,"",6.6/10,52/100,1,0,0,0,1,6.6,tt6210192,6.6,1498,tvSeries,Exact (title + year),0
1024,1027,Nagi no Asukara,2013,7+,7.4/10,52/100,1,0,0,0,1,7.4,tt3104236,7.4,1696,tvSeries,Exact (title + original-language year),0
1025,1028,Luna Nera,2020,18+,5.6/10,52/100,1,0,0,0,1,5.6,tt8403622,5.9,3882,tvSeries,Exact (title + year),0.300000000000001
1026,1029,Secrets of Great British Castles,2015,7+,7.8/10,52/100,1,0,0,0,1,7.8,tt5181284,7.7,1359,tvSeries,Exact (title + year),-0.0999999999999996
1027,1030,Ridley Jones,2021,all,5.6/10,52/100,1,0,0,0,1,5.6,tt13351440,2,1745,tvSeries,Exact (title + year),-3.6
1028,1031,Next in Fashion,2020,16+,7.3/10,52/100,1,0,0,0,1,7.3,tt10394770,7.3,5609,tvSeries,Exact (title + year),0
1029,1032,Children of the Whales,2017,16+,7.1/10,52/100,1,0,0,0,1,7.1,tt7484994,7,2103,tvMiniSeries,Exact (title + year),-0.0999999999999996
1030,1033,Live,2018,16+,8.4/10,52/100,1,0,0,0,1,8.4,tt7976532,8.3,1742,tvSeries,Exact (title + year),-0.0999999999999996
1031,1034,Hangar 1: The UFO Files,2015,7+,7.3/10,52/100,1,0,1,0,1,7.3,tt3552688,7.2,1087,tvSeries,"Fuzzy (title exact, year +-1)",-0.0999999999999996
1032,1035,The Paper,2016,"",8.1/10,52/100,1,0,0,0,1,8.1,,,,,Unmatched,
1033,1036,Valeria,2020,18+,6.2/10,52/100,1,0,0,0,1,6.2,tt9731288,6.7,9674,tvSeries,Exact (title + year),0.5
1034,1037,Girls und Panzer,2012,16+,7.4/10,52/100,1,1,0,0,1,7.4,tt2294076,7.5,1925,tvMiniSeries,Exact (title + original-language year),0.0999999999999996
1035,1038,World's Most Wanted,2020,16+,7.2/10,52/100,1,0,0,0,1,7.2,tt12753698,7.1,3193,tvSeries,Exact (title + year),-0.100000000000001
1036,1039,The Adventures of Puss in Boots,2015,7+,6.7/10,51/100,1,0,0,0,1,6.7,tt3807034,6.5,3057,tvSeries,Exact (title + year),-0.2
1037,1040,Merry Happy Whatever,2019,"",6.3/10,51/100,1,0,0,0,1,6.3,tt9770286,6.3,5865,tvSeries,Exact (title + year),0
1038,1041,The Holiday Movies That Made Us,2020,"",7.1/10,51/100,1,0,0,0,1,7.1,,,,,Unmatched,
1039,1042,MeatEater,2012,16+,7.7/10,51/100,1,0,0,0,1,7.7,tt2169245,7.6,1779,tvSeries,Exact (title + year),-0.100000000000001
1040,1043,Old Money,2015,7+,7.6/10,51/100,1,0,0,0,1,7.6,,,,,Unmatched,
1041,1044,Trump: An American Dream,2017,"",7.2/10,51/100,1,0,0,0,1,7.2,tt7596008,7.2,5240,tvMiniSeries,Exact (title + year),0
1042,1045,Paquita Salas,2016,"",8.0/10,51/100,1,0,0,0,1,8,tt5866074,8,4741,tvSeries,Exact (title + year),0
1043,1046,The Disastrous Life of Saiki K.: Reawakened,2019,"",7.9/10,51/100,1,0,0,0,1,7.9,tt11163352,7.9,3161,tvSeries,Exact (title + year),0
1044,1047,Heartbreak High,1994,7+,7.8/10,51/100,1,0,0,0,1,7.8,tt0108800,7.8,3911,tvSeries,Exact (title + year),0
1045,1048,Reply 1994,2013,"",7.8/10,51/100,1,0,0,0,1,7.8,tt3357586,7.7,1946,tvSeries,Exact (title + year),-0.0999999999999996
1046,1049,El Final del Paraíso,2019,"",5.5/10,51/100,1,0,0,0,1,5.5,tt10367818,5,345,tvSeries,Exact (title + year),-0.5
1047,1050,"Breakfast, Lunch & Dinner",2019,18+,6.8/10,51/100,1,0,0,0,1,6.8,tt10681670,6.7,1225,tvSeries,Exact (title + year),-0.0999999999999996
1048,1051,Trailer Park Boys: Out of the Park: Europe,2016,18+,6.7/10,51/100,1,0,0,0,1,6.7,,,,,Unmatched,
1049,1052,If I Hadn't Met You,2018,"",7.7/10,51/100,1,0,0,0,1,7.7,tt8517780,7.5,3411,tvSeries,Exact (title + year),-0.2
1050,1053,Einsatzgruppen: The Nazi Death Squads,2009,"",7.6/10,51/100,1,0,0,0,1,7.6,,,,,Unmatched,
1051,1054,Rookie Historian Goo Hae-Ryung,2019,"",8.2/10,51/100,1,0,0,0,1,8.2,tt10406128,8.1,4175,tvSeries,Exact (title + year),-0.0999999999999996
1052,1055,Put Your Head on My Shoulder,2019,7+,8.0/10,51/100,1,0,0,0,1,8,tt10265158,7.9,4402,tvSeries,Exact (title + year),-0.0999999999999996
1053,1056,Monzón: A Knockout Blow,2019,18+,7.9/10,51/100,1,0,0,0,1,7.9,tt9852660,7.8,931,tvMiniSeries,Exact (title + year),-0.100000000000001
1054,1057,The Expanding Universe of Ashley Garcia,2020,all,6.8/10,51/100,1,0,0,0,1,6.8,tt10380934,6.7,1909,tvSeries,Exact (title + original-language year),-0.0999999999999996
1055,1058,The Snitch Cartel: Origins,2021,"","",51/100,1,0,0,0,1,,tt14417802,6,323,tvSeries,Exact (title + year),
1056,1059,Two Sentence Horror Stories,2019,16+,5.5/10,51/100,1,0,0,0,1,5.5,,,,,Unmatched,
1057,1060,Shot in the Dark,2017,18+,8.3/10,51/100,1,0,0,0,1,8.3,tt7644680,7.9,2165,tvSeries,Exact (title + year),-0.4
1058,1061,Too Hot to Handle: Brazil,2021,"",5.5/10,51/100,1,0,0,0,1,5.5,tt14902484,5.3,757,tvSeries,Exact (title + year),-0.2
1059,1062,Criminal: Spain,2019,7+,6.9/10,51/100,1,0,0,0,1,6.9,tt10986050,6.9,5225,tvMiniSeries,Exact (title + year),0
1060,1063,Half & Half,2002,7+,7.1/10,51/100,1,0,0,0,1,7.1,tt0320024,7.2,2362,tvSeries,Exact (title + year),0.100000000000001
1061,1064,One Spring Night,2019,"",7.9/10,51/100,1,0,0,0,1,7.9,tt10192576,7.8,5246,tvSeries,Exact (title + year),-0.100000000000001
1062,1065,Chicago Typewriter,2017,"",8.3/10,51/100,1,0,0,0,1,8.3,tt6516076,8.2,2491,tvSeries,Exact (title + year),-0.100000000000001
1063,1066,The Least Expected Day: Inside the Movistar Team 2019,2020,7+,7.4/10,51/100,1,0,0,0,1,7.4,,,,,Unmatched,
1064,1067,Suits,2018,"",7.4/10,51/100,1,0,1,0,1,7.4,tt8084058,7.4,894,tvSeries,Exact (title + year),0
1065,1068,"Nicky, Ricky, Dicky & Dawn",2014,all,5.2/10,51/100,1,0,0,0,1,5.2,tt3596176,5.6,4552,tvSeries,Exact (title + year),0.399999999999999
1066,1069,Room 2806: The Accusation,2020,"",7.0/10,51/100,1,0,0,0,1,7,tt13540900,7,2623,tvMiniSeries,Exact (title + year),0
1067,1070,20 Minutes,2013,"",6.9/10,51/100,1,0,0,0,1,6.9,tt2544148,8.2,11965,tvSeries,Exact (title + year),1.3
1068,1071,The Honeymoon Stand Up Special,2018,16+,6.9/10,51/100,1,0,0,0,1,6.9,,,,,Unmatched,
1069,1072,Secret Agent Selection: WW2,2018,"",7.7/10,51/100,1,0,0,0,1,7.7,tt8268994,7.6,717,tvMiniSeries,Exact (title + original-language year),-0.100000000000001
1070,1073,BREAK IT ALL: The History of Rock in Latin America,2020,18+,7.6/10,51/100,1,0,0,0,1,7.6,tt13570366,7.6,1484,tvMiniSeries,Exact (title + year),0
1071,1074,Rapture,2018,18+,7.2/10,51/100,1,0,0,0,1,7.2,tt7981052,7.1,638,tvMiniSeries,Exact (title + year),-0.100000000000001
1072,1075,My Country: The New Age,2019,"",8.3/10,51/100,1,0,0,0,1,8.3,tt10850888,8.1,3228,tvSeries,Exact (title + year),-0.200000000000001
1073,1076,100 Humans. Life's Questions. Answered.,2020,"",5.7/10,51/100,1,0,0,0,1,5.7,,,,,Unmatched,
1074,1077,Chef's Table: France,2016,16+,8.3/10,51/100,1,0,0,0,1,8.3,tt6088326,8.2,1993,tvMiniSeries,Exact (title + year),-0.100000000000001
1075,1078,Connected,2020,"",7.5/10,51/100,1,0,0,0,1,7.5,tt33202180,5.1,13,short,Exact (title + year) [non-TV type],-2.4
1076,1079,Wolverine,2011,16+,6.3/10,51/100,1,0,0,0,1,6.3,tt1847521,6.1,1960,tvMiniSeries,Exact (title + year),-0.2
1077,1080,La Doña,2016,16+,7.2/10,51/100,1,0,0,0,1,7.2,tt5663590,7.2,827,tvSeries,Exact (title + original-language year),0
1078,1081,Accidentally In Love,2018,7+,7.6/10,51/100,1,0,0,0,1,7.6,tt9077184,7.4,1580,tvSeries,Exact (title + year),-0.199999999999999
1079,1082,Capitani,2019,"",6.6/10,51/100,1,0,0,0,1,6.6,tt10483610,6.6,6997,tvSeries,Exact (title + year),0
1080,1083,Final Fantasy XIV: Dad of Light,2017,7+,7.0/10,51/100,1,0,0,0,1,7,tt6497076,7.1,734,tvMiniSeries,Exact (title + year),0.0999999999999996
1081,1084,Shadow,2019,7+,6.6/10,51/100,1,0,0,0,1,6.6,tt9817236,6.6,1148,tvMiniSeries,Exact (title + year),0
1082,1085,Sugar Rush,2018,7+,7.0/10,51/100,1,0,0,0,1,7,tt8680560,7,1908,tvSeries,Exact (title + year),0
1083,1086,Trash Truck,2020,all,8.4/10,51/100,1,0,0,0,1,8.4,tt9288860,8.6,1136,tvSeries,Exact (title + year),0.199999999999999
1084,1087,The Victims' Game,2020,18+,7.4/10,51/100,1,0,0,0,1,7.4,tt12079212,7.3,2413,tvSeries,Exact (title + year),-0.100000000000001
1085,1088,Floor is Lava,2020,all,5.3/10,51/100,1,0,0,0,1,5.3,tt12370124,5.4,3161,tvSeries,Exact (title + year),0.100000000000001
1086,1089,Leila,2019,16+,4.8/10,51/100,1,0,0,0,1,4.8,tt9337588,5.1,9557,tvSeries,Exact (title + year),0.3
1087,1090,Designated Survivor: 60 Days,2019,"",8.1/10,51/100,1,0,0,0,1,8.1,tt10405394,8.1,2258,tvSeries,Exact (title + year),0
1088,1091,Subat,2012,"",8.1/10,51/100,1,0,0,0,1,8.1,tt2543258,7.9,1868,tvSeries,Exact (title + year),-0.199999999999999
1089,1092,The Last Kids on Earth,2019,7+,7.4/10,51/100,1,0,0,0,1,7.4,tt8914012,7.2,2384,tvSeries,Exact (title + year),-0.2
1090,1093,Behind Enemy Lines,2001,13+,6.4/10,50/100,1,0,0,0,1,6.4,tt5170230,7.2,49,tvSeries,Exact (title + year),0.8
1091,1094,Dating Around,2019,16+,6.3/10,50/100,1,0,0,0,1,6.3,tt9654080,6.4,1349,tvSeries,Exact (title + year),0.100000000000001
1092,1095,Haunted,2018,18+,4.6/10,50/100,1,0,0,0,1,4.6,tt9077192,4.7,3754,tvSeries,Exact (title + year),0.100000000000001
1093,1096,Drug Lords,2018,18+,6.8/10,50/100,1,0,0,0,1,6.8,tt7935522,6.8,1676,tvSeries,Exact (title + year),0
1094,1097,Jinn,2019,16+,3.5/10,50/100,1,0,0,0,1,3.5,tt8923396,3.5,10748,tvSeries,Exact (title + year),0
1095,1098,The Wiggles,1998,all,5.9/10,50/100,1,0,0,0,1,5.9,,,,,Unmatched,
1096,1099,Bling Empire,2021,18+,5.8/10,50/100,1,0,0,0,1,5.8,tt13660962,5.8,3919,tvSeries,Exact (title + year),0
1097,1100,The InBESTigators,2019,all,8.1/10,50/100,1,0,0,0,1,8.1,tt9332962,8.2,1744,tvSeries,Exact (title + year),0.0999999999999996
1098,1101,Ad Vitam,2018,7+,6.5/10,50/100,1,0,0,0,1,6.5,tt8548830,6.4,1966,tvSeries,Exact (title + year),-0.0999999999999996
1099,1102,Girls Incarcerated,2018,18+,7.3/10,50/100,1,0,0,0,1,7.3,,,,,Unmatched,
1100,1103,Inhuman Resources,2020,"",7.2/10,50/100,1,0,0,0,1,7.2,tt12101170,7.2,4997,tvMiniSeries,Exact (title + year),0
1101,1104,Bonus Family,2017,7+,7.6/10,50/100,1,0,0,0,1,7.6,,,,,Unmatched,
1102,1105,The Club,2019,18+,6.3/10,50/100,1,0,0,0,1,6.3,tt10833132,6.2,1081,tvSeries,Exact (title + year),-0.0999999999999996
1103,1106,Rabbids Invasion,2013,7+,5.0/10,50/100,1,1,0,0,1,5,tt3105674,5.5,2748,tvSeries,Exact (title + year),0.5
1104,1107,Why Are You Like This?,2021,18+,6.5/10,50/100,1,0,0,0,1,6.5,,,,,Unmatched,
1105,1108,Moesha,1996,7+,5.8/10,50/100,1,1,0,0,1,5.8,tt0115275,6,4542,tvSeries,Exact (title + year),0.2
1106,1109,Ben and Holly's Little Kingdom,2009,all,7.4/10,50/100,1,0,0,0,1,7.4,,,,,Unmatched,
1107,1110,La Niña,2016,"",8.6/10,50/100,1,0,0,0,1,8.6,tt5677942,8.4,762,tvSeries,Exact (title + year),-0.199999999999999
1108,1111,The Alcàsser Murders,2019,18+,7.1/10,50/100,1,0,0,0,1,7.1,tt8033244,7,2924,tvMiniSeries,Exact (title + year),-0.0999999999999996
1109,1112,Scare Tactics,2003,16+,6.7/10,50/100,1,0,0,0,1,6.7,tt0339968,6.7,2688,tvSeries,Exact (title + year),0
1110,1113,Levius,2019,"",7.0/10,50/100,1,0,0,0,1,7,tt10619444,7,755,tvMiniSeries,Exact (title + year),0
1111,1114,(Un)Well,2020,18+,6.4/10,50/100,1,0,0,0,1,6.4,tt12759384,6.4,1320,tvSeries,Exact (title + year),0
1112,1115,The Houseboat,2021,18+,7.3/10,50/100,1,0,0,0,1,7.3,tt14019016,7.1,1349,tvSeries,Exact (title + year),-0.2
1113,1116,"That Winter, the Wind Blows",2013,"",7.7/10,50/100,1,0,0,0,1,7.7,tt2806646,7.5,2769,tvMiniSeries,Exact (title + year),-0.2
